Iid1,Iid2,f
LH198,PHG39,0.411146556909018
LH198,PHG47,0.270142157104697
LH198,PHG50,0.203659346715666
LH198,PHG83,0.283264746182057
LH198,PHG84,0.267682301283123
LH198,PHG86,0.612753176128677
LH198,PHHV4,0.557696331007378
LH198,PHJ40,0.324867385573996
LH198,PHJ65,0.64896182210419
LH198,PHJ89,0.279048184314357
LH198,PHK05,0.217593243293136
LH198,PHK29,0.528623777092191
LH198,PHK56,0.272664404847707
LH198,PHK76,0.254460788941896
LH198,PHM49,0.256446186126709
LH198,PHM57,0.257752219297238
LH198,PHN37,0.251253890297713
LH198,PHN47,0.263328160545578
LH198,PHN66,0.406166233865244
LH198,PHN82,0.291133532777274
LH198,PHP38,0.443611495996265
LH198,PHP60,0.222942247774427
LH198,PHR03,0.274708671422935
LH198,PHR25,0.253363554522696
LH198,PHR47,0.325352285336922
LH198,PHR55,0.259087168696235
LH198,PHR63,0.272528648337344
LH198,PHRE1,0.344554644097101
LH198,PHT77,0.284911011443193
LH198,PHV63,0.383977633147993
LH198,PHW03,0.289075091925175
LH198,PHW30,0.277347818320673
LH198,PHW52,0.540686637743693
LH198,PHW53,0.26566162268624
LH198,PHZ51,0.255041811154781
LH198,Q381,0.278015216474417
LH198,T8,0.24401949161851
LH198,Tr,0.330877633169673
LH198,Va17,0.258914238049278
LH198,W117,0.243574569183283
LH198,W153R,0.256570182166382
LH198,WD456,0.314122377042767
LH198,Wf9,0.270729443232579
LH210,3811,0.252048363437127
LH210,3IIH6,0.272308144266303
LH210,A171,0.228814251360442
LH210,A3G313,0.210178776194238
LH210,A509,0.244006037156994
LH210,A556,0.234445027419868
LH210,A619,0.252257382316931
LH210,A632,0.244511529629614
LH210,AH83,0.248167884499794
LH210,B100,0.228863803563595
LH210,B14,0.236441802822039
LH210,B164,0.231839458434585
LH210,B2,0.269768125071404
LH210,B37,0.239533937985585
LH210,B64,0.211976540717414
LH210,B70,0.482913231342337
LH210,B73,0.236058813033722
LH210,B841,0.232935009322626
LH210,B85,0.263560091328803
LH210,B93,0.308848905154379
LH210,B96,0.182090544578903
LH210,BSSS,0.246935756017427
LH210,C103,0.516393153820753
LH210,C49,0.233456800811101
LH210,CG102,0.240039668653379
LH210,CG110,0.290353087479375
LH210,CG120,0.228847467938901
LH210,CG123,0.294864515954488
LH210,CG124,0.231555271148511
LH210,CG65,0.244446688244037
LH210,CGR01,0.276880271622904
LH210,CI18722,0.391508082278885
LH210,CI540,0.226471608008207
LH210,CM105,0.237082631516532
LH210,CM37,0.242094008840063
LH210,CM7,0.241725790005149
LH210,CMV3,0.227864973703804
LH210,CO255,0.191918213099782
LH210,EP1,0.187775843561123
LH210,F115,0.24366007887343
LH210,F72,0.200309772965977
LH210,FE,0.27141847768565
LH210,H93,0.244987475916471
LH210,H99,0.240219031045463
LH210,I159,0.258115881995726
LH210,I205,0.277559212496062
LH210,Ill.Hy,0.285034259141142
LH210,L317,0.252099921994837
LH210,LH1,0.248093725451515
LH210,LH123HT,0.361238642307364
LH210,LH132,0.240725974083901
LH210,LH145,0.233327966699398
LH210,LH162,0.31285828619126
LH210,LH185,0.445073166653967
LH210,LH195,0.257593597951962
LH210,LH198,0.234730409485326
LH210,LH210,0.971860183677785
LH210,LH38,0.246331721583393
LH210,LH51,0.704271701815837
LH210,LH59,0.545758149126625
LH210,LH82,0.272404831062911
LH210,M14,0.225968136628767
LH210,MinnesotaNo13,0.246410341680203
LH210,Mo17,0.709010347091845
LH210,Mt42,0.214706122858191
LH210,ND246,0.234147160313971
LH210,Oh40B,0.24986281003964
LH210,Oh43,0.250815938280533
LH210,OS420,0.236394740970822
LH210,Os426,0.26461642131334
LH210,PH207,0.247331870787709
LH210,PHB09,0.25414450616363
LH210,PHB47,0.242299819929774
LH210,PHG29,0.256732990231617
LH210,PHG35,0.281809350374458
LH210,PHG39,0.276493614769968
LH210,PHG47,0.302822163612665
LH210,PHG50,0.197258408638603
LH210,PHG83,0.278294877576752
LH210,PHG84,0.298703696793279
LH210,PHG86,0.228260829359575
LH210,PHHV4,0.251044264281708
LH210,PHJ40,0.368755255674287
LH210,PHJ65,0.231460903070189
LH210,PHJ89,0.300361393045554
LH210,PHK05,0.218843308204887
LH210,PHK29,0.252388747192925
LH210,PHK56,0.30333134502012
LH210,PHK76,0.395805959034302
LH210,PHM49,0.302023953519029
LH210,PHM57,0.260976865145897
LH210,PHN37,0.383321985956149
LH210,PHN47,0.244715152271452
LH210,PHN66,0.279369675056559
LH210,PHN82,0.291486779547889
LH210,PHP38,0.26196291329102
LH210,PHP60,0.214826802232133
LH210,PHR03,0.356980320213959
LH210,PHR25,0.247932144495548
LH210,PHR47,0.298078588980248
LH210,PHR55,0.303318340799781
LH210,PHR63,0.252054237491759
LH210,PHRE1,0.346036334084499
LH210,PHT77,0.321666992843499
LH210,PHV63,0.32419981055677
LH210,PHW03,0.253979796340521
LH210,PHW30,0.274076494775888
LH210,PHW52,0.246404229905837
LH210,PHW53,0.283166846063924
LH210,PHZ51,0.342654879265817
LH210,Q381,0.251789464300937
LH210,T8,0.267915254261205
LH210,Tr,0.243602212660294
LH210,Va17,0.26955477731524
LH210,W117,0.243588511921133
LH210,W153R,0.245639727519631
LH210,WD456,0.238773381271527
LH210,Wf9,0.273667421427457
LH38,3811,0.269640055466366
LH38,3IIH6,0.339985541961837
LH38,A171,0.315683248620987
LH38,A3G313,0.210375590067449
LH38,A509,0.263278988694
LH38,A556,0.348229198314691
LH38,A619,0.849573041284383
LH38,A632,0.240917359389262
LH38,AH83,0.264760399598429
LH38,B100,0.4218105633917
LH38,B14,0.249972711676273
LH38,B164,0.250901641474543
LH38,B2,0.261234564748308
LH38,B37,0.292922092316903
LH38,B64,0.232044575858111
LH38,B70,0.28932368400913
LH38,B73,0.265758941341902
LH38,B841,0.266935586513748
LH38,B85,0.305598484305821
LH38,B93,0.355078337932995
LH38,B96,0.182202466833276
LH38,BSSS,0.236052485409837
LH38,C103,0.256029157725092
LH38,C49,0.247306405774342
LH38,CG102,0.271965857801753
LH38,CG110,0.275250363856678
LH38,CG120,0.315952630246576
LH38,CG123,0.303796185991874
LH38,CG124,0.60329958575872
LH38,CG65,0.419404360914133
LH38,CGR01,0.307918148717671
LH38,CI18722,0.272434798488043
LH38,CI540,0.245216206041195
LH38,CM105,0.268372451592627
LH38,CM37,0.242126883102104
LH38,CM7,0.242699014596931
LH38,CMV3,0.262583611402981
LH38,CO255,0.218924862238656
LH38,EP1,0.186068085910025
LH38,F115,0.246447969861489
LH38,F72,0.201167093973277
LH38,FE,0.280372599401052
LH38,H93,0.30337561366446
LH38,H99,0.418270869005636
LH38,I159,0.274380581580911
LH38,I205,0.30354773653976
LH38,Ill.Hy,0.267549598045026
LH38,L317,0.251777368645422
LH38,LH1,0.320604192603237
LH38,LH123HT,0.523368781732423
LH38,LH132,0.281821111320588
LH38,LH145,0.261443887433932
LH38,LH162,0.219134893329089
LH38,LH185,0.457382795603624
LH38,LH195,0.290577934214521
LH38,LH198,0.265753966818745
LH38,LH210,0.246331721583393
LH38,LH38,0.991860086440905
LH38,LH51,0.255714576069244
LH38,LH59,0.323019641903024
LH38,LH82,0.26207084898545
LH38,M14,0.325190916426957
LH38,MinnesotaNo13,0.257388800499198
LH38,Mo17,0.242156538638945
LH38,Mt42,0.230375806620618
LH38,ND246,0.265828266597106
LH38,Oh40B,0.47208038964828
LH38,Oh43,0.826413224231665
LH38,OS420,0.259759008880932
LH38,Os426,0.270844668364939
LH38,PH207,0.264148918831441
LH38,PHB09,0.358286703783377
LH38,PHB47,0.291967795445797
LH38,PHG29,0.281032334896884
LH38,PHG35,0.266570194166474
LH38,PHG39,0.261610308363687
LH38,PHG47,0.474969814062889
LH38,PHG50,0.213623555746592
LH38,PHG83,0.287274744814807
LH38,PHG84,0.278859641661577
LH38,PHG86,0.248367920901721
LH38,PHHV4,0.240196750050217
LH38,PHJ40,0.277388377586282
LH38,PHJ65,0.277265008651268
LH38,PHJ89,0.497194824410068
LH38,PHK05,0.234882514457249
LH38,PHK29,0.266717448229501
LH38,PHK56,0.36496689598659
LH38,PHK76,0.404255533926187
LH38,PHM49,0.36745023091087
LH38,PHM57,0.26841740629612
LH38,PHN37,0.49040466068062
LH38,PHN47,0.249057378495919
LH38,PHN66,0.262716956008921
LH38,PHN82,0.276371454877522
LH38,PHP38,0.263193518465329
LH38,PHP60,0.229392639638673
LH38,PHR03,0.326337606059658
LH38,PHR25,0.256436806181437
LH38,PHR47,0.425866849384774
LH38,PHR55,0.263983589510705
LH38,PHR63,0.389052791627087
LH38,PHRE1,0.293828444445699
LH38,PHT77,0.415653284238668
LH38,PHV63,0.270624616912271
LH38,PHW03,0.295357832422322
LH38,PHW30,0.348366252299363
LH38,PHW52,0.270771936110505
LH38,PHW53,0.29156301103681
LH38,PHZ51,0.277594836224549
LH38,Q381,0.27152545727131
LH38,T8,0.254261732420712
LH38,Tr,0.289475154744802
LH38,Va17,0.315750514272413
LH38,W117,0.244240899975421
LH38,W153R,0.38258603371002
LH38,WD456,0.27533402646449
LH38,Wf9,0.330835990377516
LH51,3811,0.238565954638503
LH51,3IIH6,0.294065741514203
LH51,A171,0.223939657971965
LH51,A3G313,0.215322212535386
LH51,A509,0.252022918392219
LH51,A556,0.258659636885883
LH51,A619,0.264360772756795
LH51,A632,0.237035255399826
LH51,AH83,0.236005225300361
LH51,B100,0.226014337934547
LH51,B14,0.228542579542934
LH51,B164,0.240950611625681
LH51,B2,0.257487159891856
LH51,B37,0.236300513147143
LH51,B64,0.211660782824321
LH51,B70,0.525653497064391
LH51,B73,0.254140621347733
LH51,B841,0.236579791520706
LH51,B85,0.261574785428368
LH51,B93,0.318540214783089
LH51,B96,0.188610044897955
LH51,BSSS,0.24319835488283
LH51,C103,0.583750769028095
LH51,C49,0.24335959304694
LH51,CG102,0.234890159048461
LH51,CG110,0.332117776135158
LH51,CG120,0.234239413162097
LH51,CG123,0.34126592184497
LH51,CG124,0.23780500901496
LH51,CG65,0.263035623591561
LH51,CGR01,0.288858476948985
LH51,CI18722,0.532521446494383
LH51,CI540,0.224746102677193
LH51,CM105,0.233326531823082
LH51,CM37,0.22215633587352
LH51,CM7,0.220241223856197
LH51,CMV3,0.236139371497245
LH51,CO255,0.18446836997636
LH51,EP1,0.175750011561737
LH51,F115,0.248411138349397
LH51,F72,0.191669027667371
LH51,FE,0.247692141225589
LH51,H93,0.239138507372699
LH51,H99,0.234470113507978
LH51,I159,0.260169215201616
LH51,I205,0.283186217845064
LH51,Ill.Hy,0.260296205559061
LH51,L317,0.246882260994763
LH51,LH1,0.249808259065917
LH51,LH123HT,0.399205657416264
LH51,LH132,0.251312114992209
LH51,LH145,0.23061337421418
LH51,LH162,0.439789344923792
LH51,LH185,0.557753503078891
LH51,LH195,0.26489470934649
LH51,LH198,0.245392111037465
LH51,LH210,0.704271701815837
LH51,LH38,0.255714576069244
LH51,LH51,0.990698051048483
LH51,LH59,0.690931698073101
LH51,LH82,0.285438898541092
LH51,M14,0.211567295735334
LH51,MinnesotaNo13,0.235394124409508
LH51,Mo17,0.933572668167095
LH51,Mt42,0.225717765925761
LH51,ND246,0.229336910525947
LH51,Oh40B,0.265168473097659
LH51,Oh43,0.259886342981112
LH51,OS420,0.243927857317132
LH51,Os426,0.279448617501329
LH51,PH207,0.257527726764496
LH51,PHB09,0.260336366881834
LH51,PHB47,0.237578784931674
LH51,PHG29,0.272892993291469
LH51,PHG35,0.287598334622262
LH51,PHG39,0.270117031555112
LH51,PHG47,0.290669044581605
LH51,PHG50,0.18930143705535
LH51,PHG83,0.286196776629185
LH51,PHG84,0.288555467014358
LH51,PHG86,0.241214449627069
LH51,PHHV4,0.257038878952225
LH51,PHJ40,0.40787464619649
LH51,PHJ65,0.224981870732367
LH51,PHJ89,0.288116783295835
LH51,PHK05,0.229356483417982
LH51,PHK29,0.257966642497479
LH51,PHK56,0.316005336515162
LH51,PHK76,0.428525446511164
LH51,PHM49,0.307477119656251
LH51,PHM57,0.255696454693907
LH51,PHN37,0.397231228619986
LH51,PHN47,0.25937604952074
LH51,PHN66,0.286726862159186
LH51,PHN82,0.300977069090411
LH51,PHP38,0.264950072370825
LH51,PHP60,0.215128205656796
LH51,PHR03,0.386165563742822
LH51,PHR25,0.254641842947609
LH51,PHR47,0.283756102888402
LH51,PHR55,0.291221512850899
LH51,PHR63,0.262816285773535
LH51,PHRE1,0.377485449203597
LH51,PHT77,0.357881931260376
LH51,PHV63,0.317500995865019
LH51,PHW03,0.243710881482385
LH51,PHW30,0.296495347499601
LH51,PHW52,0.25112834717801
LH51,PHW53,0.283998567033049
LH51,PHZ51,0.353583475419686
LH51,Q381,0.261033272235305
LH51,T8,0.252372344055826
LH51,Tr,0.258435433420337
LH51,Va17,0.258176297039853
LH51,W117,0.252740999819611
LH51,W153R,0.250187606987906
LH51,WD456,0.2397133802515
LH51,Wf9,0.260518551007164
LH59,3811,0.25527317473872
LH59,3IIH6,0.286837376637293
LH59,A171,0.233921347961264
LH59,A3G313,0.201504070729844
LH59,A509,0.256569458547511
LH59,A556,0.276312362030557
LH59,A619,0.324455891287791
LH59,A632,0.2345323209589
LH59,AH83,0.252194899111117
LH59,B100,0.440866447334142
LH59,B14,0.225068691209128
LH59,B164,0.239477738663225
LH59,B2,0.261375859653038
LH59,B37,0.243037596912583
LH59,B64,0.215075249782489
LH59,B70,0.437208801645806
LH59,B73,0.247459587141222
LH59,B841,0.240005040019699
LH59,B85,0.26583543574885
LH59,B93,0.497200220172595
LH59,B96,0.184520816654996
LH59,BSSS,0.236904007957381
LH59,C103,0.469124792617583
LH59,C49,0.244618249625324
LH59,CG102,0.241415375100802
LH59,CG110,0.29638427342924
LH59,CG120,0.24185823080066
LH59,CG123,0.343576789200337
LH59,CG124,0.306585317876946
LH59,CG65,0.255341721224075
LH59,CGR01,0.3442750424247
LH59,CI18722,0.427360037875714
LH59,CI540,0.220932168625052
LH59,CM105,0.244493684009168
LH59,CM37,0.239479025677866
LH59,CM7,0.239248699502847
LH59,CMV3,0.235409831027786
LH59,CO255,0.204046824652565
LH59,EP1,0.19175058217658
LH59,F115,0.233435582898506
LH59,F72,0.199620784630534
LH59,FE,0.258389377599035
LH59,H93,0.242025195157727
LH59,H99,0.487737042565757
LH59,I159,0.26549506292816
LH59,I205,0.287189759534394
LH59,Ill.Hy,0.27109737823013
LH59,L317,0.234567212510606
LH59,LH1,0.25966872815572
LH59,LH123HT,0.362401144581344
LH59,LH132,0.248814517359316
LH59,LH145,0.244183154523909
LH59,LH162,0.340587978443818
LH59,LH185,0.758279892922816
LH59,LH195,0.266804879645979
LH59,LH198,0.235385632585164
LH59,LH210,0.545758149126625
LH59,LH38,0.323019641903024
LH59,LH51,0.690931698073101
LH59,LH59,0.991035050626145
LH59,LH82,0.274403444514067
LH59,M14,0.232136490193336
LH59,MinnesotaNo13,0.240121180848475
LH59,Mo17,0.709951401547438
LH59,Mt42,0.233161518194154
LH59,ND246,0.233401131128309
LH59,Oh40B,0.311901321629297
LH59,Oh43,0.3466574976517
LH59,OS420,0.235667283877113
LH59,Os426,0.254310495869787
LH59,PH207,0.250226561645308
LH59,PHB09,0.250704043126209
LH59,PHB47,0.238259415041262
LH59,PHG29,0.258060327369285
LH59,PHG35,0.271113981051805
LH59,PHG39,0.278652839756014
LH59,PHG47,0.333554552782295
LH59,PHG50,0.199729655989839
LH59,PHG83,0.269517107295281
LH59,PHG84,0.279333789360925
LH59,PHG86,0.234896699193788
LH59,PHHV4,0.240832313728037
LH59,PHJ40,0.366860201972696
LH59,PHJ65,0.239439485754478
LH59,PHJ89,0.343317363277216
LH59,PHK05,0.227116650522707
LH59,PHK29,0.248209019998038
LH59,PHK56,0.294189729471405
LH59,PHK76,0.397078224116589
LH59,PHM49,0.299153078850719
LH59,PHM57,0.245798982150279
LH59,PHN37,0.382168388663413
LH59,PHN47,0.239471019277218
LH59,PHN66,0.249177926173128
LH59,PHN82,0.285998135166657
LH59,PHP38,0.264608932666273
LH59,PHP60,0.199275310819789
LH59,PHR03,0.328881695016406
LH59,PHR25,0.250932731412259
LH59,PHR47,0.313390532118205
LH59,PHR55,0.279478734214454
LH59,PHR63,0.258442519845614
LH59,PHRE1,0.348795062566446
LH59,PHT77,0.364703260046976
LH59,PHV63,0.292951906650526
LH59,PHW03,0.238073596656637
LH59,PHW30,0.284078118991218
LH59,PHW52,0.262119906731556
LH59,PHW53,0.275529895639477
LH59,PHZ51,0.328820338602132
LH59,Q381,0.2553037787773
LH59,T8,0.244222903165224
LH59,Tr,0.251563154163108
LH59,Va17,0.247976184453504
LH59,W117,0.242022949181679
LH59,W153R,0.274415596271439
LH59,WD456,0.238267270252159
LH59,Wf9,0.267570887273542
LH82,3811,0.299170279299806
LH82,3IIH6,0.450936300441261
LH82,A171,0.258101605974809
LH82,A3G313,0.233065951057493
LH82,A509,0.244728770759584
LH82,A556,0.26349107843733
LH82,A619,0.233741680812481
LH82,A632,0.283506838533039
LH82,AH83,0.295849086433743
LH82,B100,0.239860764109502
LH82,B14,0.296883010857893
LH82,B164,0.274748090584698
LH82,B2,0.295398589470749
LH82,B37,0.262162593113346
LH82,B64,0.26173578016747
LH82,B70,0.249703888692059
LH82,B73,0.284842406478784
LH82,B841,0.280764147575239
LH82,B85,0.271969697926339
LH82,B93,0.246628683927982
LH82,B96,0.207117428588906
LH82,BSSS,0.278982720578515
LH82,C103,0.240835809159008
LH82,C49,0.250949905236736
LH82,CG102,0.268968714017671
LH82,CG110,0.262476853372114
LH82,CG120,0.332126310273615
LH82,CG123,0.27141637576776
LH82,CG124,0.243132269272164
LH82,CG65,0.341508500570529
LH82,CGR01,0.292081375082157
LH82,CI18722,0.335985480964855
LH82,CI540,0.248562973271702
LH82,CM105,0.27929958577013
LH82,CM37,0.252647534600839
LH82,CM7,0.252949162908372
LH82,CMV3,0.249753268786124
LH82,CO255,0.201851142492643
LH82,EP1,0.18635727196667
LH82,F115,0.268481734207071
LH82,F72,0.199927429775337
LH82,FE,0.283059616872543
LH82,H93,0.259430106988296
LH82,H99,0.247478087441815
LH82,I159,0.308216526920997
LH82,I205,0.442979859923894
LH82,Ill.Hy,0.292121329588762
LH82,L317,0.247322529353034
LH82,LH1,0.372777045205853
LH82,LH123HT,0.304175509191011
LH82,LH132,0.275594155087145
LH82,LH145,0.271975605737173
LH82,LH162,0.251404431549224
LH82,LH185,0.263879408837196
LH82,LH195,0.33297091898041
LH82,LH198,0.285535347617967
LH82,LH210,0.272404831062911
LH82,LH38,0.26207084898545
LH82,LH51,0.285438898541092
LH82,LH59,0.274403444514067
LH82,LH82,0.993264369653015
LH82,M14,0.295085215431151
LH82,MinnesotaNo13,0.25405334730172
LH82,Mo17,0.300908918646134
LH82,Mt42,0.248805854376763
LH82,ND246,0.267647063136045
LH82,Oh40B,0.218804967815277
LH82,Oh43,0.231212629530678
LH82,OS420,0.287925552508301
LH82,Os426,0.287325265488157
LH82,PH207,0.432382472970401
LH82,PHB09,0.314869223508875
LH82,PHB47,0.27915220048581
LH82,PHG29,0.427081959986809
LH82,PHG35,0.392311123788398
LH82,PHG39,0.283519288866398
LH82,PHG47,0.323392291833783
LH82,PHG50,0.199647636976269
LH82,PHG83,0.366430086624272
LH82,PHG84,0.307876162182779
LH82,PHG86,0.255362774159174
LH82,PHHV4,0.258027463091472
LH82,PHJ40,0.29244064234276
LH82,PHJ65,0.272714150554724
LH82,PHJ89,0.279494715161305
LH82,PHK05,0.224647848356657
LH82,PHK29,0.286052560148922
LH82,PHK56,0.385519452440396
LH82,PHK76,0.268821179920798
LH82,PHM49,0.326118649544086
LH82,PHM57,0.258109953740995
LH82,PHN37,0.288129547894682
LH82,PHN47,0.354804519981726
LH82,PHN66,0.267033648281299
LH82,PHN82,0.391047644827487
LH82,PHP38,0.273357191944502
LH82,PHP60,0.275737024647394
LH82,PHR03,0.38284139985552
LH82,PHR25,0.35893688674941
LH82,PHR47,0.256660854178276
LH82,PHR55,0.304488429661357
LH82,PHR63,0.329137870835321
LH82,PHRE1,0.286903924850562
LH82,PHT77,0.270716380533185
LH82,PHV63,0.276893583928019
LH82,PHW03,0.269088987841746
LH82,PHW30,0.391101185967779
LH82,PHW52,0.266921739814671
LH82,PHW53,0.412132618841886
LH82,PHZ51,0.275321564245145
LH82,Q381,0.416710695847995
LH82,T8,0.262495267618164
LH82,Tr,0.294994027091994
LH82,Va17,0.277323823366144
LH82,W117,0.25473716856102
LH82,W153R,0.315042758914835
LH82,WD456,0.274913156511969
LH82,Wf9,0.298906278698121
M14,3811,0.294231494451505
M14,3IIH6,0.286585279613577
M14,A171,0.26120919054388
M14,A3G313,0.201753120186568
M14,A509,0.261843693991685
M14,A556,0.243246985208854
M14,A619,0.313513845902241
M14,A632,0.269674060798903
M14,AH83,0.288578945166185
M14,B100,0.311571384704938
M14,B14,0.306326225712332
M14,B164,0.284523715124171
M14,B2,0.27583881195862
M14,B37,0.275739738931319
M14,B64,0.254265041003973
M14,B70,0.50285026959719
M14,B73,0.293961001723879
M14,B841,0.280695114715309
M14,B85,0.334803921175225
M14,B93,0.384619014303148
M14,B96,0.195403066494047
M14,BSSS,0.272881962620363
M14,C103,0.237481685929046
M14,C49,0.230611610809192
M14,CG102,0.278182651041119
M14,CG110,0.240179022814199
M14,CG120,0.301102181937395
M14,CG123,0.262332876513342
M14,CG124,0.294118479637234
M14,CG65,0.293804899732345
M14,CGR01,0.316021156288033
M14,CI18722,0.251947146177824
M14,CI540,0.248863824711143
M14,CM105,0.301669263314189
M14,CM37,0.240889614643645
M14,CM7,0.242460823702226
M14,CMV3,0.269686652813223
M14,CO255,0.213258549456166
M14,EP1,0.188873145968167
M14,F115,0.241270520105333
M14,F72,0.202811813105262
M14,FE,0.271653290107493
M14,H93,0.286322047322073
M14,H99,0.2783285867105
M14,I159,0.313143110090782
M14,I205,0.340225199111862
M14,Ill.Hy,0.287669768926948
M14,L317,0.235278225103982
M14,LH1,0.283370603255132
M14,LH123HT,0.300812931696422
M14,LH132,0.30228464981641
M14,LH145,0.279197097185689
M14,LH162,0.221384962911557
M14,LH185,0.286930897007043
M14,LH195,0.314590439592359
M14,LH198,0.29095557435794
M14,LH210,0.225968136628767
M14,LH38,0.325190916426957
M14,LH51,0.211567295735334
M14,LH59,0.232136490193336
M14,LH82,0.295085215431151
M14,M14,0.989523252008094
M14,MinnesotaNo13,0.242658032190196
M14,Mo17,0.215126921970232
M14,Mt42,0.214357007656557
M14,ND246,0.235520134410769
M14,Oh40B,0.327171112779426
M14,Oh43,0.328370889032287
M14,OS420,0.268693701287019
M14,Os426,0.293835582693877
M14,PH207,0.289747972846868
M14,PHB09,0.339068482460774
M14,PHB47,0.256404900865032
M14,PHG29,0.274995742249385
M14,PHG35,0.284778424212326
M14,PHG39,0.263291694813793
M14,PHG47,0.283342838541057
M14,PHG50,0.215482042447791
M14,PHG83,0.275530230348863
M14,PHG84,0.320102854996131
M14,PHG86,0.269837643355031
M14,PHHV4,0.258760557470957
M14,PHJ40,0.288937948082444
M14,PHJ65,0.266635678821652
M14,PHJ89,0.281328069656766
M14,PHK05,0.231999999604434
M14,PHK29,0.292037043679807
M14,PHK56,0.293105738894037
M14,PHK76,0.239521673549059
M14,PHM49,0.27690562110448
M14,PHM57,0.272742254732579
M14,PHN37,0.24986409800516
M14,PHN47,0.255549508715656
M14,PHN66,0.262372723570627
M14,PHN82,0.269126336940064
M14,PHP38,0.273257530323139
M14,PHP60,0.22100792895346
M14,PHR03,0.306703165057974
M14,PHR25,0.270770589665931
M14,PHR47,0.249990710388227
M14,PHR55,0.293072912651382
M14,PHR63,0.321453568066141
M14,PHRE1,0.263620534423858
M14,PHT77,0.254612155080884
M14,PHV63,0.287637998635352
M14,PHW03,0.272623676325648
M14,PHW30,0.274696291454618
M14,PHW52,0.279243738748416
M14,PHW53,0.297536262310255
M14,PHZ51,0.274957779834153
M14,Q381,0.288298486276423
M14,T8,0.248561845529283
M14,Tr,0.29794240790244
M14,Va17,0.261520047131494
M14,W117,0.236636625079317
M14,W153R,0.25628877429944
M14,WD456,0.271476633916862
M14,Wf9,0.271904284587081
MinnesotaNo13,3811,0.264177263106228
MinnesotaNo13,3IIH6,0.252960980431798
MinnesotaNo13,A171,0.236200769750192
MinnesotaNo13,A3G313,0.20745430978214
MinnesotaNo13,A509,0.24100496101307
MinnesotaNo13,A556,0.258447618933912
MinnesotaNo13,A619,0.251569584006478
MinnesotaNo13,A632,0.244671887279829
MinnesotaNo13,AH83,0.264174732817377
MinnesotaNo13,B100,0.236762715905288
MinnesotaNo13,B14,0.249369130811491
MinnesotaNo13,B164,0.252477035826764
MinnesotaNo13,B2,0.249290259682641
MinnesotaNo13,B37,0.267405748604033
MinnesotaNo13,B64,0.229075094568619
MinnesotaNo13,B70,0.243433450666596
MinnesotaNo13,B73,0.255581580435874
MinnesotaNo13,B841,0.236244518263754
MinnesotaNo13,B85,0.242447759576514
MinnesotaNo13,B93,0.228873552925334
MinnesotaNo13,B96,0.194341273234579
MinnesotaNo13,BSSS,0.253158124735439
MinnesotaNo13,C103,0.24126043508333
MinnesotaNo13,C49,0.253050228977924
MinnesotaNo13,CG102,0.225985700313608
MinnesotaNo13,CG110,0.259979327055141
MinnesotaNo13,CG120,0.258014437951797
MinnesotaNo13,CG123,0.266376797276722
MinnesotaNo13,CG124,0.258031243310686
MinnesotaNo13,CG65,0.262466856781851
MinnesotaNo13,CGR01,0.279143431955695
MinnesotaNo13,CI18722,0.243331295365222
MinnesotaNo13,CI540,0.238969063598804
MinnesotaNo13,CM105,0.257268991654923
MinnesotaNo13,CM37,0.24731803407286
MinnesotaNo13,CM7,0.249166031153068
MinnesotaNo13,CMV3,0.254349847519146
MinnesotaNo13,CO255,0.209434702491109
MinnesotaNo13,EP1,0.171730934887777
MinnesotaNo13,F115,0.258899848398328
MinnesotaNo13,F72,0.197957465355667
MinnesotaNo13,FE,0.262939270553458
MinnesotaNo13,H93,0.273765272099884
MinnesotaNo13,H99,0.249504179867925
MinnesotaNo13,I159,0.26373611566038
MinnesotaNo13,I205,0.299468408848291
MinnesotaNo13,Ill.Hy,0.269510019919126
MinnesotaNo13,L317,0.23253991864896
MinnesotaNo13,LH1,0.264719266001943
MinnesotaNo13,LH123HT,0.246559243616427
MinnesotaNo13,LH132,0.276691136097108
MinnesotaNo13,LH145,0.252158016418918
MinnesotaNo13,LH162,0.227562598956307
MinnesotaNo13,LH185,0.235541071338639
MinnesotaNo13,LH195,0.27943732105956
MinnesotaNo13,LH198,0.251581441466819
MinnesotaNo13,LH210,0.246410341680203
MinnesotaNo13,LH38,0.257388800499198
MinnesotaNo13,LH51,0.235394124409508
MinnesotaNo13,LH59,0.240121180848475
MinnesotaNo13,LH82,0.25405334730172
MinnesotaNo13,M14,0.242658032190196
MinnesotaNo13,MinnesotaNo13,0.919563800490735
MinnesotaNo13,Mo17,0.241586030769902
MinnesotaNo13,Mt42,0.249771644521577
MinnesotaNo13,ND246,0.229383404702439
MinnesotaNo13,Oh40B,0.23862554622147
MinnesotaNo13,Oh43,0.246108965355589
MinnesotaNo13,OS420,0.27572979368852
MinnesotaNo13,Os426,0.253934845915983
MinnesotaNo13,PH207,0.251371887242174
MinnesotaNo13,PHB09,0.265464628146031
MinnesotaNo13,PHB47,0.263825367059143
MinnesotaNo13,PHG29,0.250515298411655
MinnesotaNo13,PHG35,0.243924873459028
MinnesotaNo13,PHG39,0.252282625775505
MinnesotaNo13,PHG47,0.258864989651946
MinnesotaNo13,PHG50,0.20663287827399
MinnesotaNo13,PHG83,0.25336771033909
MinnesotaNo13,PHG84,0.241250000613317
MinnesotaNo13,PHG86,0.251953193292422
MinnesotaNo13,PHHV4,0.255739650746807
